,release_year,Adult,Kids,Older Kids,Teens,Movie,TV Show,show_duration,movie_duration
3842,2014,0,0,0,1,1,0,0,93
3843,2015,0,0,1,0,1,0,0,102
3844,2016,1,0,0,0,1,0,0,82
3845,2016,0,0,1,0,1,0,0,74
3846,2016,1,0,0,0,1,0,0,94
3847,2006,0,0,0,1,1,0,0,108
3848,2002,0,0,0,1,1,0,0,151
3849,2012,1,0,0,0,1,0,0,109
3850,2013,1,0,0,0,1,0,0,91
3851,2016,0,0,0,1,1,0,0,93
3852,2018,1,0,0,0,1,0,0,85
3853,1973,1,0,0,0,1,0,0,103
3854,2015,0,0,0,1,1,0,0,102
3855,2002,1,0,0,0,1,0,0,107
3856,1990,1,0,0,0,1,0,0,88
3857,1985,1,0,0,0,1,0,0,95
3858,2016,0,0,0,1,1,0,0,100
3859,2018,1,0,0,0,1,0,0,110
3860,2007,0,0,1,0,1,0,0,96
3861,1997,1,0,0,0,1,0,0,96
3862,2019,1,0,0,0,1,0,0,98
3863,2019,1,0,0,0,1,0,0,133
3864,2001,0,0,0,1,1,0,0,102
3865,2015,1,0,0,0,1,0,0,108
3866,1996,1,0,0,0,1,0,0,133
3867,2012,1,0,0,0,1,0,0,79
3868,2001,1,0,0,0,1,0,0,101
3869,2019,0,0,0,1,1,0,0,81
3870,2010,1,0,0,0,1,0,0,99
3871,2011,0,0,1,0,1,0,0,106
3872,2014,0,0,1,0,1,0,0,103
3873,2017,1,0,0,0,1,0,0,92
3874,2017,1,0,0,0,1,0,0,89
3875,2011,0,0,0,1,1,0,0,150
3876,2019,0,0,0,1,1,0,0,80
3877,1998,1,0,0,0,1,0,0,124
3878,2017,1,0,0,0,1,0,0,99
3879,2019,0,0,0,1,1,0,0,91
3880,2014,1,0,0,0,1,0,0,102
3881,2017,1,0,0,0,1,0,0,94
3882,2017,0,0,0,1,0,1,6,0
3883,1998,1,0,0,0,1,0,0,118
3884,2017,1,0,0,0,1,0,0,70
3885,1971,0,1,0,0,1,0,0,181
3886,2015,1,0,0,0,1,0,0,101
3887,2008,0,0,1,0,1,0,0,29
3888,2016,0,0,1,0,1,0,0,92
3889,2017,1,0,0,0,1,0,0,94
3890,2015,0,0,1,0,1,0,0,118
3891,2000,1,0,0,0,1,0,0,98
3892,2003,1,0,0,0,1,0,0,90
3893,2006,1,0,0,0,1,0,0,93
3894,2016,0,0,0,1,1,0,0,114
3895,2013,1,0,0,0,1,0,0,99
3896,2018,0,0,0,1,1,0,0,96
3897,2017,1,0,0,0,1,0,0,102
3898,2016,1,0,0,0,1,0,0,90
3899,2015,1,0,0,0,1,0,0,61
3900,1982,1,0,0,0,1,0,0,104
3901,2008,0,0,0,1,1,0,0,119
3902,2016,0,0,0,1,1,0,0,102
3903,2018,1,0,0,0,1,0,0,83
3904,1978,1,0,0,0,1,0,0,88
3905,2017,1,0,0,0,1,0,0,86
3906,2010,1,0,0,0,1,0,0,134
3907,2012,1,0,0,0,1,0,0,145
3908,2019,1,0,0,0,1,0,0,95
3909,2018,1,0,0,0,1,0,0,93
3910,1977,0,1,0,0,1,0,0,84
3911,2017,0,0,0,1,1,0,0,81
3912,1956,0,1,0,0,1,0,0,98
3913,2008,0,0,0,1,1,0,0,88
3914,1994,1,0,0,0,1,0,0,118
3915,2007,1,0,0,0,1,0,0,113
3916,2012,1,0,0,0,1,0,0,86
3917,2018,1,0,0,0,1,0,0,91
3918,2007,0,0,1,0,1,0,0,115
3919,1993,0,0,1,0,1,0,0,112
3920,2015,1,0,0,0,1,0,0,103
3921,2016,1,0,0,0,1,0,0,116
3922,2015,1,0,0,0,1,0,0,72
3923,2019,0,0,1,0,1,0,0,104
3924,2009,1,0,0,0,1,0,0,97
3925,2016,1,0,0,0,1,0,0,92
3926,2017,0,0,0,1,1,0,0,93
3927,2010,1,0,0,0,1,0,0,93
3928,2016,0,0,1,0,1,0,0,99
3929,2011,0,0,1,0,0,1,1,0
3930,2008,1,0,0,0,1,0,0,97
3931,2015,0,0,1,0,1,0,0,88
3932,2019,1,0,0,0,1,0,0,97
3933,2017,1,0,0,0,1,0,0,88
3934,2009,0,0,1,0,1,0,0,88
3935,2017,1,0,0,0,1,0,0,132
3936,2013,0,0,0,1,1,0,0,108
3937,2017,0,0,1,0,1,0,0,111
3938,2002,1,0,0,0,1,0,0,167
3939,2009,0,0,1,0,1,0,0,96
3940,2011,0,0,1,0,1,0,0,95
3941,2016,1,0,0,0,1,0,0,107
3942,2016,1,0,0,0,1,0,0,118
3943,2018,0,0,1,0,1,0,0,130
3944,2003,0,0,1,0,1,0,0,87
3945,2011,0,1,0,0,0,1,1,0
3946,2010,1,0,0,0,1,0,0,109
3947,2014,0,0,1,0,1,0,0,103
3948,2008,0,0,0,1,1,0,0,110
3949,2005,0,0,0,1,1,0,0,85
3950,1990,0,0,0,1,1,0,0,163
3951,2017,1,0,0,0,1,0,0,100
3952,2013,1,0,0,0,1,0,0,58
3953,2007,0,0,0,1,1,0,0,110
3954,2014,1,0,0,0,1,0,0,58
3955,2013,0,0,0,1,1,0,0,56
3956,1997,1,0,0,0,1,0,0,161
3957,2005,0,0,0,1,1,0,0,141
3958,1958,0,1,0,0,1,0,0,115
3959,2012,0,0,0,1,1,0,0,90
3960,2013,0,0,0,1,1,0,0,103
3961,2018,0,0,1,0,1,0,0,111
3962,2016,0,0,1,0,1,0,0,103
3963,2017,1,0,0,0,1,0,0,129
3964,2014,0,0,1,0,1,0,0,113
3965,2018,0,0,1,0,1,0,0,106
3966,2017,1,0,0,0,1,0,0,105
3967,1979,0,0,1,0,1,0,0,137
3968,1995,0,0,0,1,1,0,0,130
3969,2019,1,0,0,0,1,0,0,89
3970,2016,1,0,0,0,1,0,0,110
3971,2006,0,0,0,1,1,0,0,148
3972,2018,1,0,0,0,1,0,0,100
3973,2015,0,0,0,1,0,1,1,0
3974,2016,1,0,0,0,1,0,0,90
3975,2014,1,0,0,0,1,0,0,103
3976,2019,1,0,0,0,1,0,0,75
3977,2012,1,0,0,0,1,0,0,99
3978,2005,0,0,1,0,1,0,0,93
3979,2014,1,0,0,0,1,0,0,90
3980,1990,1,0,0,0,1,0,0,145
3981,2017,1,0,0,0,1,0,0,95
3982,2011,1,0,0,0,1,0,0,92
3983,2018,0,0,1,0,1,0,0,90
3984,2001,1,0,0,0,1,0,0,137
3985,2003,1,0,0,0,1,0,0,98
3986,2015,0,0,0,1,1,0,0,109
3987,2008,1,0,0,0,1,0,0,117
3988,2013,1,0,0,0,1,0,0,93
3989,2017,1,0,0,0,1,0,0,57
3990,1978,0,0,1,0,1,0,0,110
3991,2015,1,0,0,0,1,0,0,95
3992,2016,1,0,0,0,1,0,0,102
3993,2015,0,1,0,0,1,0,0,57
3994,2015,1,0,0,0,1,0,0,91
3995,2013,1,0,0,0,1,0,0,100
3996,2013,0,0,0,1,1,0,0,101
3997,2014,0,0,0,1,1,0,0,95
3998,2007,0,0,1,0,1,0,0,116
3999,2009,0,0,0,1,1,0,0,117
4000,2015,0,0,0,1,1,0,0,65
4001,2000,0,0,0,1,1,0,0,158
4002,1987,1,0,0,0,1,0,0,110
4003,2017,0,0,0,1,1,0,0,79
4004,2017,1,0,0,0,1,0,0,99
4005,2013,0,0,0,1,1,0,0,86
4006,2017,0,1,0,0,1,0,0,138
4007,2017,1,0,0,0,1,0,0,91
4008,2014,1,0,0,0,1,0,0,79
4009,2015,1,0,0,0,1,0,0,79
4010,2015,1,0,0,0,1,0,0,96
4011,2008,1,0,0,0,1,0,0,101
4012,2004,1,0,0,0,1,0,0,88
4013,2015,0,0,0,1,1,0,0,95
4014,2010,0,1,0,0,1,0,0,87
4015,2015,0,0,1,0,1,0,0,83
4016,2016,1,0,0,0,1,0,0,90
4017,1999,0,0,1,0,1,0,0,151
4018,2018,1,0,0,0,1,0,0,99
4019,2017,1,0,0,0,1,0,0,86
4020,2016,1,0,0,0,1,0,0,85
4021,2011,1,0,0,0,1,0,0,93
4022,2015,0,0,0,1,1,0,0,89
4023,2018,1,0,0,0,1,0,0,89
4024,2018,1,0,0,0,1,0,0,90
4025,1998,1,0,0,0,1,0,0,104
4026,2017,0,0,0,1,1,0,0,107
4027,2001,0,0,0,1,1,0,0,124
4028,2017,1,0,0,0,1,0,0,87
4029,2016,0,0,1,0,1,0,0,94
4030,2015,1,0,0,0,1,0,0,86
4031,2016,1,0,0,0,1,0,0,102
4032,2004,0,0,0,1,1,0,0,122
4033,2013,1,0,0,0,1,0,0,126
4034,2018,0,0,0,1,1,0,0,87
4035,1976,0,0,0,1,1,0,0,156
4036,2016,1,0,0,0,1,0,0,97
4037,1997,1,0,0,0,1,0,0,89
4038,2017,1,0,0,0,1,0,0,88
4039,2010,0,0,0,1,1,0,0,96
4040,2016,0,0,0,1,1,0,0,104
4041,2015,0,0,1,0,1,0,0,95
4042,2010,1,0,0,0,1,0,0,97
4043,2017,0,0,0,1,1,0,0,118
4044,2005,0,0,0,1,1,0,0,118
4045,2015,0,0,1,0,1,0,0,170
4046,2006,1,0,0,0,1,0,0,118
4047,2015,1,0,0,0,1,0,0,128
4048,2016,1,0,0,0,1,0,0,106
4049,2008,0,0,0,1,1,0,0,92
4050,2010,1,0,0,0,1,0,0,102
4051,2017,0,0,0,1,1,0,0,126
4052,2011,0,0,0,1,1,0,0,111
4053,2018,0,0,0,1,1,0,0,100
4054,2011,0,0,1,0,1,0,0,86
4055,2018,0,0,0,1,1,0,0,95
4056,2018,0,0,1,0,1,0,0,79
4057,2017,0,0,0,1,1,0,0,81
4058,2013,1,0,0,0,1,0,0,120
4059,2013,0,0,0,1,1,0,0,85
4060,2017,1,0,0,0,1,0,0,134
4061,2016,1,0,0,0,1,0,0,93
4062,2016,1,0,0,0,1,0,0,82
4063,2007,0,0,0,1,1,0,0,88
4064,1975,1,0,0,0,1,0,0,96
4065,2018,0,0,1,0,1,0,0,97
4066,2012,0,0,0,1,1,0,0,101
4067,2016,0,0,0,1,1,0,0,88
4068,2016,0,0,0,1,1,0,0,84
4069,2017,0,0,1,0,1,0,0,110
4070,2000,0,0,1,0,1,0,0,105
4071,2017,0,0,0,1,1,0,0,116
4072,1997,1,0,0,0,1,0,0,94
4073,1995,0,0,0,1,1,0,0,116
4074,2012,0,0,0,1,1,0,0,103
4075,2009,0,0,0,1,1,0,0,83
4076,1999,0,1,0,0,1,0,0,176
4077,2006,0,0,1,0,1,0,0,149
4078,2014,1,0,0,0,1,0,0,79
4079,2010,1,0,0,0,1,0,0,97
4080,2015,1,0,0,0,1,0,0,91
4081,2016,1,0,0,0,1,0,0,85
4082,2018,1,0,0,0,1,0,0,85
4083,2005,1,0,0,0,1,0,0,117
4084,2016,1,0,0,0,1,0,0,84
4085,2010,1,0,0,0,1,0,0,106
4086,2016,0,0,1,0,1,0,0,107
4087,2017,0,0,0,1,1,0,0,98
4088,2018,0,0,0,1,1,0,0,54
4089,2016,0,0,0,1,1,0,0,139
4090,2018,1,0,0,0,1,0,0,93
4091,2016,1,0,0,0,1,0,0,91
4092,2011,0,0,0,1,1,0,0,89
4093,2014,0,0,0,1,1,0,0,116
4094,2016,1,0,0,0,1,0,0,100
4095,2015,0,0,0,1,1,0,0,96
4096,2013,0,0,1,0,1,0,0,119
4097,2016,1,0,0,0,1,0,0,108
4098,2014,1,0,0,0,1,0,0,104
4099,2010,0,0,0,1,1,0,0,124
4100,2008,0,0,1,0,1,0,0,87
4101,2013,1,0,0,0,1,0,0,75
4102,2009,0,0,1,0,1,0,0,108
4103,1974,1,0,0,0,1,0,0,103
4104,2017,1,0,0,0,1,0,0,103
4105,2017,0,0,0,1,1,0,0,89
4106,2014,0,0,0,1,1,0,0,103
4107,2019,1,0,0,0,1,0,0,89
4108,2017,1,0,0,0,1,0,0,119
4109,2017,1,0,0,0,1,0,0,106
4110,2018,0,0,1,0,1,0,0,118
4111,2014,1,0,0,0,1,0,0,95
4112,2008,0,0,0,1,1,0,0,123
4113,1989,0,0,0,1,1,0,0,127
4114,1981,0,0,1,0,1,0,0,116
4115,1984,0,0,1,0,1,0,0,119
4116,2016,1,0,0,0,1,0,0,99
4117,2013,0,0,1,0,1,0,0,90
4118,2009,1,0,0,0,1,0,0,153
4119,2008,0,0,1,0,1,0,0,106
4120,2005,0,0,0,1,1,0,0,141
4121,2013,0,0,0,1,1,0,0,122
4122,2016,0,0,0,1,1,0,0,87
4123,2015,1,0,0,0,1,0,0,102
4124,2004,0,0,1,0,1,0,0,88
4125,2003,0,0,0,1,1,0,0,99
4126,2002,0,0,0,1,1,0,0,99
4127,2009,0,0,0,1,1,0,0,134
4128,2017,1,0,0,0,1,0,0,88
4129,2006,0,0,1,0,1,0,0,127
4130,2010,0,0,0,1,1,0,0,137
4131,2018,0,0,0,1,1,0,0,77
4132,2014,0,0,1,0,1,0,0,71
4133,2015,0,0,0,1,1,0,0,130
4134,2013,1,0,0,0,1,0,0,140
4135,1995,0,0,1,0,1,0,0,101
4136,2015,1,0,0,0,1,0,0,91
4137,2017,0,0,0,1,1,0,0,84
4138,2014,1,0,0,0,1,0,0,88
4139,2006,0,0,0,1,1,0,0,163
4140,2013,0,0,1,0,1,0,0,93
4141,2016,1,0,0,0,0,1,1,0
4142,1997,1,0,0,0,1,0,0,154
4143,2015,0,0,0,1,1,0,0,92
4144,2009,0,0,0,1,1,0,0,132
4145,2013,0,0,0,1,1,0,0,132
4146,2012,0,0,0,1,1,0,0,94
4147,2016,0,0,0,1,1,0,0,132
4148,2001,1,0,0,0,1,0,0,105
4149,1973,1,0,0,0,1,0,0,97
4150,2015,0,0,0,1,1,0,0,109
4151,2014,1,0,0,0,1,0,0,134
4152,2018,0,0,0,1,1,0,0,53
4153,2016,1,0,0,0,1,0,0,84
4154,1973,1,0,0,0,1,0,0,102
4155,2011,0,0,1,0,1,0,0,79
4156,2012,0,0,0,1,1,0,0,133
4157,2013,1,0,0,0,1,0,0,125
4158,2018,1,0,0,0,1,0,0,101
4159,2015,0,0,0,1,0,1,1,0
4160,2017,1,0,0,0,1,0,0,135
4161,1997,0,0,0,1,1,0,0,133
4162,2011,0,0,1,0,1,0,0,91
4163,2009,0,0,0,1,1,0,0,123
4164,2011,0,0,0,1,1,0,0,113
4165,2005,1,0,0,0,1,0,0,107
4166,2015,0,0,0,1,1,0,0,128
4167,2005,0,0,0,1,1,0,0,94
4168,1992,0,0,0,1,1,0,0,95
4169,2011,0,1,0,0,1,0,0,106
4170,2002,0,0,0,1,1,0,0,138
4171,2017,0,0,0,1,1,0,0,139
4172,2015,0,0,1,0,1,0,0,132
4173,1981,0,0,0,1,1,0,0,173
4174,2017,0,0,1,0,1,0,0,105
4175,2016,1,0,0,0,1,0,0,148
4176,2016,0,0,0,1,1,0,0,120
4177,2014,0,0,1,0,1,0,0,85
4178,2010,0,0,0,1,1,0,0,113
4179,2016,1,0,0,0,1,0,0,99
4180,2017,0,0,0,1,1,0,0,41
4181,2008,0,0,0,1,1,0,0,137
4182,2001,0,0,0,1,1,0,0,118
4183,1982,0,0,1,0,1,0,0,140
4184,2006,1,0,0,0,1,0,0,85
4185,2017,0,0,0,1,1,0,0,116
4186,2005,0,0,0,1,1,0,0,133
4187,1990,0,0,0,1,0,1,1,0
4188,2011,1,0,0,0,1,0,0,89
4189,2013,1,0,0,0,1,0,0,75
4190,2010,1,0,0,0,1,0,0,67
4191,2017,1,0,0,0,1,0,0,90
4192,1993,0,0,0,1,1,0,0,170
4193,2006,0,0,0,1,1,0,0,124
4194,1980,0,0,1,0,1,0,0,120
4195,2003,0,0,0,1,1,0,0,157
4196,2018,0,0,0,1,1,0,0,124
4197,2017,1,0,0,0,1,0,0,110
4198,2016,1,0,0,0,1,0,0,90
4199,1995,1,0,0,0,1,0,0,97
4200,2015,0,0,0,1,1,0,0,108
4201,2015,1,0,0,0,1,0,0,95
4202,2003,1,0,0,0,1,0,0,111
4203,2004,1,0,0,0,1,0,0,137
4204,2016,1,0,0,0,1,0,0,100
4205,2015,0,0,0,1,1,0,0,53
4206,2016,1,0,0,0,1,0,0,87
4207,2011,1,0,0,0,1,0,0,106
4208,1988,0,0,0,1,1,0,0,86
4209,2010,0,0,0,1,1,0,0,100
4210,2016,1,0,0,0,1,0,0,103
4211,2014,1,0,0,0,1,0,0,109
4212,2015,1,0,0,0,1,0,0,81
4213,2005,0,0,0,1,1,0,0,98
4214,1996,0,0,0,1,1,0,0,114
4215,2017,1,0,0,0,1,0,0,87
4216,2015,0,0,1,0,1,0,0,132
4217,1997,1,0,0,0,1,0,0,116
4218,2013,0,0,0,1,1,0,0,92
4219,2015,1,0,0,0,1,0,0,99
4220,1945,0,0,0,1,1,0,0,63
4221,2009,0,0,0,1,1,0,0,121
4222,2016,0,1,0,0,1,0,0,56
4223,2012,0,0,0,1,1,0,0,96
4224,1972,0,0,0,1,1,0,0,115
4225,2014,1,0,0,0,1,0,0,117
4226,2017,0,0,1,0,1,0,0,65
4227,2015,1,0,0,0,1,0,0,81
4228,2013,1,0,0,0,1,0,0,85
4229,2017,1,0,0,0,1,0,0,93
4230,2017,1,0,0,0,1,0,0,126
4231,2004,1,0,0,0,1,0,0,99
4232,2010,0,0,1,0,1,0,0,79
4233,2010,0,0,1,0,1,0,0,26
4234,2017,0,0,1,0,1,0,0,107
4235,1998,1,0,0,0,1,0,0,95
4236,2012,1,0,0,0,1,0,0,100
4237,2000,0,0,1,0,1,0,0,149
4238,2017,1,0,0,0,1,0,0,52
4239,2004,0,0,1,0,1,0,0,165
4240,2016,1,0,0,0,1,0,0,104
4241,1987,0,0,0,1,1,0,0,109
4242,2016,1,0,0,0,1,0,0,88
4243,2016,0,0,0,1,0,1,1,0
4244,2016,0,0,0,1,1,0,0,143
4245,2011,1,0,0,0,1,0,0,112
4246,2016,1,0,0,0,1,0,0,101
4247,2006,0,0,0,1,1,0,0,110
4248,2010,1,0,0,0,1,0,0,145
4249,2017,0,0,0,1,1,0,0,87
4250,2019,1,0,0,0,1,0,0,86
4251,2015,1,0,0,0,1,0,0,115
4252,2010,1,0,0,0,1,0,0,93
4253,2017,0,0,0,1,1,0,0,121
4254,2010,0,0,1,0,1,0,0,100
4255,2003,0,1,0,0,1,0,0,37
4256,2011,0,1,0,0,1,0,0,33
4257,2011,0,1,0,0,1,0,0,35
4258,2017,1,0,0,0,1,0,0,147
4259,2014,0,0,0,1,1,0,0,110
4260,2010,0,0,1,0,1,0,0,97
4261,2017,1,0,0,0,1,0,0,108
4262,1982,0,0,0,1,1,0,0,101
4263,2010,1,0,0,0,1,0,0,100
4264,2018,0,1,0,0,0,1,1,0
4265,2013,0,0,1,0,1,0,0,78
4266,1946,0,0,1,0,1,0,0,58
4267,2014,1,0,0,0,0,1,3,0
4268,2018,0,0,0,1,1,0,0,90
4269,2014,1,0,0,0,1,0,0,89
4270,2018,1,0,0,0,1,0,0,84
4271,1997,0,0,0,1,1,0,0,104
4272,2018,0,0,1,0,1,0,0,99
4273,1992,1,0,0,0,1,0,0,105
4274,2015,1,0,0,0,1,0,0,94
4275,2012,0,0,0,1,1,0,0,150
4276,2013,0,0,0,1,1,0,0,111
4277,1983,0,0,0,1,1,0,0,92
4278,2016,0,0,1,0,1,0,0,23
4279,2016,0,0,1,0,1,0,0,25
4280,2016,0,0,1,0,1,0,0,85
4281,2000,0,0,0,1,1,0,0,90
4282,2016,1,0,0,0,1,0,0,91
4283,2014,0,0,0,1,1,0,0,87
4284,2016,0,0,0,1,1,0,0,98
4285,1998,1,0,0,0,1,0,0,108
4286,2013,1,0,0,0,1,0,0,85
4287,2012,0,0,0,1,1,0,0,95
4288,2017,1,0,0,0,1,0,0,103
4289,1976,0,0,1,0,1,0,0,118
4290,1962,1,0,0,0,1,0,0,153
4291,2015,1,0,0,0,0,1,1,0
4292,2017,0,0,0,1,1,0,0,96
4293,1990,0,0,0,1,1,0,0,88
4294,2015,1,0,0,0,1,0,0,116
4295,2015,0,0,0,1,1,0,0,155
4296,2019,1,0,0,0,1,0,0,98
4297,2010,1,0,0,0,1,0,0,103
4298,2017,0,0,0,1,1,0,0,163
4299,1994,0,0,0,1,1,0,0,93
4300,2018,1,0,0,0,1,0,0,77
4301,2011,0,0,0,1,1,0,0,97
4302,2015,0,0,0,1,1,0,0,115
4303,2014,1,0,0,0,1,0,0,103
4304,2006,1,0,0,0,1,0,0,77
4305,1995,0,0,0,1,1,0,0,79
4306,2016,0,0,1,0,1,0,0,98
4307,2005,0,0,0,1,1,0,0,131
4308,2018,0,0,0,1,1,0,0,110
4309,2015,1,0,0,0,1,0,0,100
4310,2017,0,0,0,1,1,0,0,117
4311,2017,0,0,1,0,1,0,0,107
4312,2012,1,0,0,0,1,0,0,76
4313,2014,1,0,0,0,1,0,0,118
4314,1979,1,0,0,0,1,0,0,93
4315,2008,0,0,0,1,1,0,0,99
4316,1987,1,0,0,0,1,0,0,84
4317,2016,1,0,0,0,1,0,0,102
4318,2016,0,0,0,1,1,0,0,134
4319,2017,1,0,0,0,1,0,0,78
4320,2016,1,0,0,0,1,0,0,95
4321,2017,0,0,1,0,0,1,1,0
4322,2013,0,1,0,0,1,0,0,73
4323,2018,0,0,0,1,1,0,0,110
4324,2016,0,0,1,0,1,0,0,75
4325,2013,0,0,0,1,1,0,0,119
4326,1981,0,0,1,0,1,0,0,92
4327,2005,0,0,0,1,1,0,0,137
4328,1989,0,0,1,0,1,0,0,192
4329,2017,0,0,1,0,1,0,0,132
4330,2018,1,0,0,0,1,0,0,91
4331,2013,1,0,0,0,1,0,0,105
4332,2015,1,0,0,0,1,0,0,88
4333,1983,1,0,0,0,1,0,0,155
4334,2017,0,0,0,1,1,0,0,103
4335,2014,0,0,0,1,1,0,0,97
4336,2016,0,0,0,1,1,0,0,92
4337,2014,0,0,0,1,1,0,0,98
4338,2017,1,0,0,0,1,0,0,89
4339,1999,0,0,0,1,1,0,0,112
4340,2017,1,0,0,0,1,0,0,75
4341,2017,0,0,0,1,1,0,0,89
4342,2017,1,0,0,0,1,0,0,99
4343,2016,1,0,0,0,1,0,0,107
4344,2016,1,0,0,0,1,0,0,94
4345,2018,0,0,1,0,0,1,2,0
4346,1986,1,0,0,0,1,0,0,90
4347,2002,1,0,0,0,1,0,0,104
4348,2017,0,0,1,0,1,0,0,55
4349,2013,0,0,1,0,1,0,0,72
4350,2017,0,0,1,0,1,0,0,103
4351,2018,0,0,1,0,1,0,0,131
4352,1983,0,0,0,1,1,0,0,138
4353,2016,1,0,0,0,1,0,0,143
4354,2017,1,0,0,0,1,0,0,80
4355,2006,0,0,0,1,1,0,0,132
4356,2013,0,0,0,1,1,0,0,84
4357,2014,1,0,0,0,1,0,0,99
4358,2017,0,0,0,1,1,0,0,93
4359,2016,0,0,1,0,1,0,0,114
4360,1988,0,0,1,0,1,0,0,132
4361,2016,1,0,0,0,1,0,0,83
4362,2016,1,0,0,0,1,0,0,105
4363,1973,1,0,0,0,1,0,0,112
4364,2017,0,0,1,0,1,0,0,94
4365,1985,1,0,0,0,1,0,0,90
4366,2017,0,0,1,0,1,0,0,110
4367,2003,1,0,0,0,1,0,0,84
4368,2017,1,0,0,0,1,0,0,118
4369,1997,0,0,0,1,1,0,0,98
4370,2002,0,0,0,1,1,0,0,88
4371,2016,1,0,0,0,1,0,0,81
4372,2009,1,0,0,0,1,0,0,112
4373,2018,1,0,0,0,1,0,0,106
4374,2009,0,0,0,1,1,0,0,148
4375,2015,1,0,0,0,1,0,0,105
4376,2016,0,0,1,0,1,0,0,92
4377,2016,0,0,0,1,1,0,0,112
4378,2008,1,0,0,0,1,0,0,128
4379,2017,0,0,0,1,1,0,0,128
4380,2004,0,0,1,0,1,0,0,136
4381,2012,0,0,1,0,1,0,0,106
4382,2016,1,0,0,0,1,0,0,129
4383,2015,0,0,0,1,1,0,0,90
4384,2014,0,0,0,1,1,0,0,130
4385,2017,0,0,0,1,1,0,0,85
4386,2015,1,0,0,0,1,0,0,94
4387,2016,1,0,0,0,1,0,0,86
4388,2018,1,0,0,0,1,0,0,107
4389,2014,0,0,1,0,1,0,0,93
4390,2015,1,0,0,0,1,0,0,109
4391,2016,1,0,0,0,1,0,0,109
4392,2017,1,0,0,0,1,0,0,92
4393,2015,1,0,0,0,1,0,0,93
4394,2019,0,0,0,1,1,0,0,100
4395,2017,1,0,0,0,1,0,0,141
4396,2003,0,0,0,1,1,0,0,119
4397,2016,1,0,0,0,1,0,0,84
4398,1997,1,0,0,0,1,0,0,96
4399,2016,0,0,1,0,1,0,0,83
4400,2017,1,0,0,0,1,0,0,117
4401,2017,0,0,1,0,1,0,0,93
4402,2013,0,0,1,0,1,0,0,73
4403,2015,0,0,1,0,1,0,0,72
4404,2012,0,0,1,0,1,0,0,46
4405,2014,0,0,1,0,1,0,0,74
4406,2013,0,0,1,0,1,0,0,46
4407,2011,0,0,1,0,1,0,0,46
4408,2014,0,0,1,0,1,0,0,74
4409,2012,0,0,1,0,1,0,0,71
4410,2016,0,0,1,0,1,0,0,72
4411,2010,0,0,1,0,1,0,0,23
4412,2013,0,1,0,0,1,0,0,60
4413,2013,0,0,1,0,1,0,0,46
4414,2005,0,0,0,1,1,0,0,101
4415,2009,1,0,0,0,1,0,0,97
4416,2016,1,0,0,0,1,0,0,111
4417,2015,1,0,0,0,1,0,0,96
4418,2015,0,0,0,1,1,0,0,135
4419,2016,1,0,0,0,1,0,0,91
4420,2011,0,0,0,1,1,0,0,121
4421,2016,0,0,1,0,1,0,0,109
4422,2013,1,0,0,0,1,0,0,94
4423,2016,0,0,0,1,1,0,0,105
4424,2002,0,0,0,1,1,0,0,97
4425,2015,0,0,0,1,1,0,0,102
4426,1984,0,0,0,1,1,0,0,86
4427,2007,0,0,0,1,1,0,0,88
4428,2012,0,0,0,1,1,0,0,90
4429,2012,0,0,0,1,1,0,0,131
4430,2004,0,0,1,0,1,0,0,158
4431,2014,0,0,1,0,1,0,0,85
4432,2014,0,0,1,0,1,0,0,110
4433,2007,1,0,0,0,1,0,0,79
4434,1962,0,0,1,0,1,0,0,185
4435,2010,0,0,1,0,1,0,0,80
4436,2005,0,0,1,0,1,0,0,116
4437,2017,0,0,0,1,1,0,0,95
4438,2013,0,0,0,1,1,0,0,99
4439,2016,0,0,0,1,1,0,0,77
4440,2015,1,0,0,0,1,0,0,91
4441,2016,0,0,0,1,1,0,0,68
4442,2015,0,1,0,0,1,0,0,72
4443,2014,0,1,0,0,1,0,0,73
4444,2001,0,0,0,1,1,0,0,90
4445,2015,1,0,0,0,1,0,0,99
4446,2009,0,0,0,1,1,0,0,109
4447,2012,1,0,0,0,1,0,0,108
4448,2011,1,0,0,0,1,0,0,99
4449,2017,0,0,1,0,1,0,0,88
4450,2006,0,0,1,0,1,0,0,92
4451,2017,1,0,0,0,1,0,0,85
4452,1982,0,0,0,1,1,0,0,171
4453,2016,1,0,0,0,1,0,0,80
4454,2011,0,0,0,1,1,0,0,102
4455,2017,1,0,0,0,1,0,0,76
4456,2016,0,1,0,0,1,0,0,42
4457,2004,0,0,1,0,1,0,0,131
4458,2016,0,0,0,1,1,0,0,165
4459,2016,1,0,0,0,1,0,0,91
4460,2015,1,0,0,0,1,0,0,101
4461,2016,1,0,0,0,1,0,0,108
4462,2018,0,0,1,0,1,0,0,89
4463,2004,0,0,1,0,1,0,0,91
4464,2007,0,0,0,1,1,0,0,96
4465,2017,0,0,0,1,1,0,0,124
4466,2018,1,0,0,0,1,0,0,87
4467,2013,1,0,0,0,1,0,0,113
4468,2014,1,0,0,0,1,0,0,118
4469,2008,0,0,0,1,1,0,0,97
4470,2005,0,0,1,0,1,0,0,161
4471,2018,1,0,0,0,1,0,0,116
4472,2007,0,0,1,0,1,0,0,104
4473,2020,0,0,1,0,1,0,0,89
4474,2019,0,0,1,0,1,0,0,92
4475,2019,0,0,1,0,1,0,0,90
